fact_key,accm_txn_complete_time
78896,5/31/2022 14:56
78897,5/30/2022 14:03
78898,5/29/2022 10:04
78899,5/28/2022 9:57
78900,5/28/2022 15:11
78901,5/28/2022 10:52
78902,5/30/2022 10:55
78903,5/30/2022 9:25
78904,5/30/2022 14:29
78905,5/28/2022 15:18
78906,5/30/2022 12:52
78907,5/31/2022 13:14
78908,5/28/2022 9:23
78909,5/28/2022 11:38
78910,6/1/2022 15:45
78911,5/31/2022 16:42
78912,5/30/2022 10:47
78913,5/31/2022 12:43
78914,5/28/2022 14:11
78915,5/29/2022 15:32
78916,5/30/2022 16:57
78917,5/29/2022 14:15
78918,5/29/2022 10:19
78919,5/30/2022 15:25
78920,5/31/2022 12:58
78921,5/29/2022 9:30
78922,5/30/2022 12:11
78923,5/30/2022 10:28
78924,5/29/2022 10:49
78925,5/31/2022 10:21
78926,5/29/2022 10:32
78927,5/31/2022 13:14
78928,6/1/2022 12:30
78929,5/30/2022 11:34
78930,5/31/2022 10:36
78931,5/30/2022 13:18
78932,5/30/2022 15:49
78933,5/31/2022 15:41
78934,5/30/2022 8:59
78935,5/28/2022 16:16
78936,6/1/2022 15:44
78937,6/1/2022 8:15
78938,6/1/2022 12:00
78939,6/1/2022 13:11
78940,5/28/2022 8:27
78941,5/28/2022 12:29
78942,5/30/2022 8:12
78943,5/31/2022 10:51
78944,5/30/2022 14:14
78945,5/29/2022 9:49
78946,6/1/2022 9:08
78947,6/1/2022 14:27
78948,5/30/2022 13:14
78949,5/31/2022 10:26
78950,5/30/2022 15:36
78951,5/30/2022 11:50
78952,6/1/2022 8:50
78953,5/28/2022 14:51
78954,6/1/2022 11:20
78955,6/1/2022 13:08
78956,5/29/2022 14:48
78957,5/30/2022 11:23
78958,6/1/2022 11:42
78959,5/31/2022 12:38
78960,5/30/2022 8:54
78961,5/29/2022 16:27
78962,5/31/2022 14:18
78963,5/31/2022 12:10
78964,5/28/2022 11:37
78965,5/29/2022 13:50
78966,5/31/2022 13:17
78967,5/29/2022 8:52
78968,5/30/2022 16:23
78969,5/31/2022 9:02
78970,5/28/2022 11:30
78971,5/28/2022 15:09
78972,5/31/2022 15:49
78973,5/31/2022 14:33
78974,6/1/2022 8:51
78975,5/30/2022 9:50
78976,5/29/2022 8:12
78977,5/29/2022 16:21
78978,5/28/2022 13:15
78979,6/1/2022 13:47
78980,5/29/2022 9:35
78981,5/31/2022 12:53
78982,5/28/2022 9:15
78983,5/30/2022 16:58
78984,5/29/2022 13:18
78985,6/1/2022 16:47
78986,5/30/2022 15:31
78987,5/29/2022 11:49
78988,5/31/2022 8:57
78989,5/28/2022 10:34
78990,5/30/2022 13:49
78991,5/29/2022 13:58
78992,5/28/2022 9:26
78993,5/31/2022 12:36
78994,5/28/2022 8:12
78995,6/1/2022 13:42
78996,6/1/2022 13:27
78997,5/28/2022 10:50
78998,5/29/2022 12:50
78999,5/28/2022 9:06
79000,5/30/2022 10:10
79001,5/30/2022 14:13
79002,6/1/2022 11:31
79003,6/1/2022 16:27
79004,5/29/2022 15:35
79005,5/30/2022 16:47
79006,5/29/2022 12:18
79007,5/31/2022 9:07
79008,5/31/2022 16:49
79009,6/1/2022 14:19
79010,5/31/2022 9:41
79011,5/30/2022 9:17
79012,5/30/2022 14:22
79013,6/1/2022 14:33
79014,5/31/2022 8:32
79015,5/31/2022 13:55
79016,5/29/2022 14:19
79017,6/1/2022 12:01
79018,6/1/2022 10:40
79019,6/1/2022 10:15
79020,5/31/2022 16:44
79021,5/28/2022 13:09
79022,6/1/2022 12:42
79023,6/1/2022 8:48
79024,5/29/2022 13:49
79025,5/29/2022 14:47
79026,5/29/2022 13:44
79027,5/28/2022 9:41
79028,5/31/2022 11:36
79029,5/28/2022 12:15
79030,5/30/2022 15:10
79031,5/28/2022 12:55
79032,6/1/2022 10:33
79033,5/29/2022 15:27
79034,5/30/2022 14:21
79035,5/28/2022 13:03
79036,6/1/2022 8:34
79037,5/29/2022 9:42
79038,5/30/2022 16:58
79039,5/30/2022 11:32
79040,6/1/2022 10:24
79041,5/30/2022 9:10
79042,5/31/2022 15:42
79043,5/30/2022 14:22
79044,6/1/2022 12:49
79045,5/30/2022 10:18
79046,5/28/2022 10:55
79047,5/29/2022 11:42
79048,6/1/2022 11:22
79049,6/1/2022 14:00
79050,5/31/2022 16:25
79051,5/29/2022 13:36
79052,5/31/2022 13:10
79053,5/28/2022 9:50
79054,5/31/2022 16:26
79055,6/1/2022 14:52
79056,5/30/2022 12:19
79057,5/30/2022 8:09
79058,5/29/2022 16:28
79059,6/1/2022 16:59
79060,5/31/2022 16:59
79061,5/29/2022 9:02
79062,5/30/2022 12:39
79063,5/29/2022 10:15
79064,6/1/2022 13:48
79065,5/29/2022 8:59
79066,6/1/2022 8:30
79067,6/1/2022 15:50
79068,5/29/2022 11:24
79069,5/29/2022 11:38
79070,6/1/2022 14:33
79071,5/31/2022 8:34
79072,5/30/2022 8:26
79073,5/30/2022 15:58
79074,5/30/2022 14:02
79075,6/1/2022 8:01
79076,5/30/2022 13:31
79077,5/28/2022 8:16
79078,5/28/2022 8:09
79079,5/30/2022 8:30
79080,6/1/2022 12:52
79081,6/1/2022 9:00
79082,5/31/2022 11:28
79083,5/28/2022 14:21
79084,5/28/2022 15:30
79085,5/30/2022 9:04
79086,5/30/2022 15:53
79087,5/28/2022 12:56
79088,5/28/2022 15:14
79089,5/28/2022 15:56
79090,5/30/2022 13:36
79091,5/30/2022 13:43
79092,5/28/2022 16:45
79093,5/31/2022 13:27
79094,5/29/2022 13:29
79095,5/29/2022 13:17
79096,5/31/2022 16:33
79097,5/31/2022 16:24
79098,5/31/2022 14:39
79099,5/30/2022 13:26
79100,5/31/2022 12:05
79101,5/28/2022 9:53
79102,5/30/2022 9:55
79103,6/1/2022 14:28
79104,5/28/2022 14:34
79105,5/30/2022 16:42
79106,5/28/2022 14:56
79107,5/30/2022 15:35
79108,6/1/2022 10:38
79109,5/30/2022 13:28
79110,5/30/2022 10:50
79111,5/30/2022 13:18
79112,5/30/2022 10:54
79113,6/1/2022 10:30
79114,5/31/2022 16:44
79115,5/28/2022 10:39
79116,5/31/2022 16:42
79117,5/30/2022 8:24
79118,5/28/2022 9:37
79119,5/30/2022 8:50
79120,5/28/2022 13:23
79121,5/28/2022 13:07
79122,5/31/2022 8:07
79123,5/30/2022 14:56
79124,6/1/2022 12:18
79125,5/31/2022 10:59
79126,5/29/2022 15:16
79127,6/1/2022 10:37
79128,5/31/2022 13:50
79129,6/1/2022 15:37
79130,6/1/2022 15:31
79131,5/31/2022 10:19
79132,6/1/2022 13:44
79133,5/28/2022 9:05
79134,5/30/2022 8:38
79135,5/29/2022 9:30
79136,5/29/2022 11:26
79137,5/28/2022 10:27
79138,5/29/2022 12:14
79139,5/28/2022 10:39
79140,5/29/2022 13:21
79141,5/28/2022 16:28
79142,5/28/2022 14:05
79143,6/1/2022 11:31
79144,5/29/2022 14:53
79145,5/30/2022 15:33
79146,5/28/2022 14:06
79147,5/29/2022 13:04
79148,5/28/2022 8:13
79149,5/29/2022 10:12
79150,6/1/2022 13:04
79151,5/29/2022 12:42
79152,6/1/2022 13:47
79153,5/30/2022 16:38
79154,5/31/2022 14:45
79155,5/28/2022 11:51
79156,6/1/2022 12:15
79157,5/31/2022 12:06
79158,5/29/2022 9:32
79159,5/31/2022 14:43
79160,6/1/2022 14:06
79161,5/30/2022 14:17
79162,5/31/2022 16:20
79163,5/29/2022 12:27
79164,5/29/2022 13:55
79165,5/28/2022 13:14
79166,5/31/2022 15:38
79167,5/29/2022 8:19
79168,5/30/2022 13:52
79169,5/29/2022 13:06
79170,6/1/2022 8:20
79171,6/1/2022 13:10
79172,5/28/2022 9:59
79173,5/29/2022 13:49
79174,5/29/2022 15:19
79175,5/30/2022 10:14
79176,5/28/2022 12:48
79177,5/31/2022 13:19
79178,5/29/2022 10:00
79179,5/28/2022 11:27
79180,5/28/2022 16:01
79181,5/28/2022 10:23
79182,5/31/2022 9:38
79183,5/29/2022 14:24
79184,5/29/2022 11:55
79185,5/30/2022 11:19
79186,5/31/2022 14:59
79187,5/30/2022 14:37
79188,5/29/2022 12:18
79189,5/28/2022 11:05
79190,5/28/2022 8:43
79191,5/30/2022 16:19
79192,5/30/2022 11:53
79193,5/28/2022 13:33
79194,6/1/2022 14:06
79195,5/28/2022 9:50
79196,5/29/2022 10:03
79197,5/29/2022 10:53
79198,5/31/2022 11:15
79199,5/30/2022 11:14
79200,5/28/2022 11:19
79201,5/28/2022 16:10
79202,5/31/2022 10:23
79203,5/29/2022 16:36
79204,5/30/2022 13:14
79205,5/29/2022 12:03
79206,5/30/2022 10:12
79207,6/1/2022 16:57
79208,5/31/2022 9:25
79209,6/1/2022 16:13
79210,5/29/2022 12:43
79211,5/30/2022 15:42
79212,5/29/2022 11:37
79213,6/1/2022 16:15
79214,6/1/2022 16:45
79215,5/29/2022 11:14
79216,5/31/2022 10:01
79217,6/1/2022 15:35
79218,5/31/2022 8:40
79219,5/31/2022 9:49
79220,5/28/2022 11:07
79221,5/31/2022 12:52
79222,5/31/2022 13:12
79223,6/1/2022 16:43
79224,5/30/2022 9:15
79225,5/29/2022 11:54
79226,6/1/2022 8:47
79227,6/1/2022 13:19
79228,5/28/2022 9:38
79229,6/1/2022 11:20
79230,6/1/2022 12:46
79231,5/30/2022 10:22
79232,6/1/2022 15:38
79233,6/1/2022 15:16
79234,5/30/2022 10:11
79235,6/1/2022 16:59
79236,6/1/2022 12:01
79237,5/28/2022 9:05
79238,5/28/2022 10:44
79239,5/28/2022 8:18
79240,6/1/2022 12:09
79241,6/1/2022 12:44
79242,5/29/2022 16:54
79243,5/28/2022 10:40
79244,6/1/2022 16:23
79245,5/28/2022 16:51
79246,5/31/2022 10:47
79247,5/30/2022 13:22
79248,5/28/2022 9:42
79249,6/1/2022 15:27
79250,6/1/2022 13:15
79251,5/31/2022 16:11
79252,5/30/2022 12:30
79253,5/31/2022 12:07
79254,5/30/2022 13:37
79255,5/30/2022 12:55
79256,6/1/2022 13:21
79257,5/30/2022 8:17
79258,5/28/2022 11:39
79259,5/31/2022 8:39
79260,5/29/2022 15:14
79261,5/31/2022 13:32
79262,5/29/2022 15:05
79263,6/1/2022 12:08
79264,5/29/2022 16:26
79265,6/1/2022 10:27
79266,5/30/2022 9:00
79267,5/29/2022 8:13
79268,5/31/2022 12:21
79269,5/29/2022 10:18
79270,5/31/2022 11:27
79271,5/28/2022 16:14
79272,5/28/2022 11:59
79273,5/28/2022 13:17
79274,5/30/2022 8:14
79275,5/31/2022 12:23
79276,5/29/2022 9:31
79277,5/28/2022 9:47
79278,5/28/2022 8:52
79279,5/30/2022 16:13
79280,5/30/2022 11:04
79281,5/31/2022 12:06
79282,5/29/2022 16:51
79283,5/30/2022 14:27
79284,5/29/2022 14:47
79285,5/28/2022 13:35
79286,5/28/2022 15:44
79287,5/28/2022 11:18
79288,5/29/2022 9:59
79289,5/28/2022 13:49
79290,5/29/2022 8:36
79291,5/31/2022 9:32
79292,5/28/2022 8:28
79293,5/30/2022 12:02
79294,5/31/2022 8:10
79295,5/30/2022 10:05
79296,5/31/2022 8:25
79297,5/28/2022 14:43
79298,5/30/2022 10:39
79299,5/29/2022 16:47
79300,5/28/2022 14:28
79301,5/29/2022 11:15
79302,5/31/2022 10:30
79303,5/28/2022 13:40
79304,5/30/2022 9:16
79305,5/31/2022 14:30
79306,5/29/2022 16:36
79307,5/29/2022 12:15
79308,5/28/2022 14:51
79309,5/31/2022 15:40
79310,5/30/2022 13:03
79311,5/28/2022 10:57
79312,5/31/2022 15:16
79313,5/29/2022 12:20
79314,5/28/2022 13:03
79315,5/30/2022 13:03
79316,5/28/2022 14:20
79317,5/31/2022 15:54
79318,6/1/2022 13:54
79319,6/1/2022 9:32
79320,5/30/2022 11:36
79321,5/28/2022 16:45
79322,5/29/2022 16:39
79323,6/1/2022 11:32
79324,5/30/2022 14:51
79325,5/31/2022 8:15
79326,5/31/2022 16:33
79327,6/1/2022 15:22
79328,5/28/2022 13:08
79329,5/31/2022 9:23
79330,5/28/2022 15:38
79331,5/31/2022 16:47
79332,5/30/2022 10:06
79333,6/1/2022 15:57
79334,5/28/2022 13:03
79335,5/28/2022 16:00
79336,6/1/2022 12:13
79337,6/1/2022 13:29
79338,5/28/2022 12:08
79339,5/29/2022 13:43
79340,5/29/2022 14:34
79341,5/28/2022 8:01
79342,5/29/2022 12:00
79343,5/30/2022 10:59
79344,5/31/2022 12:24
79345,5/28/2022 15:27
79346,5/28/2022 10:55
79347,5/29/2022 15:27
79348,5/31/2022 10:01
79349,5/30/2022 9:07
79350,5/28/2022 12:37
79351,5/28/2022 12:18
79352,5/28/2022 15:49
79353,5/28/2022 15:03
79354,5/29/2022 11:38
79355,5/29/2022 12:05
79356,5/30/2022 9:30
79357,5/29/2022 9:53
79358,5/28/2022 11:05
79359,5/28/2022 13:07
79360,6/1/2022 15:48
79361,5/30/2022 12:07
79362,5/31/2022 9:26
79363,6/1/2022 8:52
79364,5/31/2022 8:23
79365,5/28/2022 16:15
79366,5/30/2022 16:23
79367,6/1/2022 14:52
79368,5/29/2022 12:20
79369,5/31/2022 8:07
79370,6/1/2022 11:33
79371,5/30/2022 9:23
79372,5/31/2022 11:26
79373,5/29/2022 15:01
79374,5/31/2022 9:33
79375,5/29/2022 10:17
79376,5/29/2022 10:47
79377,5/31/2022 14:56
79378,5/31/2022 10:41
79379,5/29/2022 14:56
79380,5/28/2022 8:45
79381,5/29/2022 12:13
79382,6/1/2022 14:26
79383,5/29/2022 10:59
79384,5/30/2022 15:29
79385,5/28/2022 13:00
79386,5/28/2022 13:34
79387,6/1/2022 11:11
79388,5/30/2022 14:12
79389,6/1/2022 8:28
79390,5/29/2022 12:04
79391,5/30/2022 9:24
79392,5/30/2022 8:52
79393,5/31/2022 11:58
79394,5/28/2022 9:33
79395,5/31/2022 12:34
79396,5/31/2022 15:59
79397,5/30/2022 15:07
79398,5/30/2022 11:06
79399,5/29/2022 9:45
79400,5/29/2022 16:33
79401,5/29/2022 8:40
79402,5/31/2022 13:19
79403,5/30/2022 12:25
79404,5/30/2022 12:19
79405,5/31/2022 16:17
79406,5/28/2022 15:20
79407,6/1/2022 10:52
79408,5/29/2022 10:56
79409,5/29/2022 13:05
79410,5/29/2022 15:47
79411,5/29/2022 10:44
79412,5/28/2022 15:12
79413,6/1/2022 15:05
79414,5/29/2022 8:28
79415,5/31/2022 16:11
79416,5/30/2022 11:56
79417,6/1/2022 15:21
79418,5/31/2022 11:25
79419,5/30/2022 12:43
79420,5/28/2022 15:02
79421,5/30/2022 8:49
79422,5/29/2022 13:50
79423,6/1/2022 9:36
79424,5/31/2022 13:45
79425,5/29/2022 8:28
79426,6/1/2022 12:34
79427,5/29/2022 12:17
79428,5/28/2022 9:28
79429,5/31/2022 14:27
79430,5/30/2022 11:56
79431,5/30/2022 15:40
79432,5/31/2022 16:01
79433,5/28/2022 11:18
79434,5/29/2022 9:03
79435,6/1/2022 10:34
79436,5/29/2022 10:34
79437,6/1/2022 10:35
79438,6/1/2022 8:46
79439,6/1/2022 13:33
79440,5/29/2022 8:35
79441,5/30/2022 12:42
79442,5/31/2022 14:33
79443,5/29/2022 9:38
79444,6/1/2022 12:51
79445,5/31/2022 8:33
79446,5/28/2022 15:54
79447,5/31/2022 9:07
79448,6/1/2022 10:35
79449,5/29/2022 13:34
79450,6/1/2022 12:02
79451,5/30/2022 16:42
79452,5/28/2022 10:46
79453,5/28/2022 9:30
79454,6/1/2022 8:27
79455,5/28/2022 12:33
79456,5/29/2022 13:45
79457,5/29/2022 10:58
79458,6/1/2022 16:36
79459,5/31/2022 15:47
79460,5/30/2022 11:24
79461,5/30/2022 9:19
79462,6/1/2022 11:54
79463,5/29/2022 10:51
79464,5/29/2022 9:24
79465,6/1/2022 14:52
79466,5/30/2022 15:19
79467,6/1/2022 9:40
79468,5/31/2022 16:11
79469,6/1/2022 15:25
79470,5/31/2022 9:48
79471,5/28/2022 10:13
79472,5/30/2022 9:18
79473,6/1/2022 11:21
79474,5/30/2022 14:34
79475,5/29/2022 11:19
79476,5/28/2022 14:09
79477,5/31/2022 11:50
79478,5/30/2022 13:20
79479,5/29/2022 10:03
79480,6/1/2022 10:18
79481,5/31/2022 9:23
79482,5/30/2022 12:12
79483,6/1/2022 15:32
79484,5/30/2022 15:17
79485,5/31/2022 12:39
79486,5/30/2022 13:29
79487,5/29/2022 16:29
79488,5/29/2022 15:57
79489,6/1/2022 11:31
79490,6/1/2022 11:49
79491,5/29/2022 12:30
79492,5/31/2022 13:06
79493,6/1/2022 8:21
79494,6/1/2022 9:48
79495,5/29/2022 11:47
79496,5/28/2022 13:00
79497,6/1/2022 15:38
79498,6/1/2022 9:57
79499,5/31/2022 13:55
79500,5/30/2022 9:54
79501,5/30/2022 10:49
79502,6/1/2022 12:13
79503,6/1/2022 14:14
79504,5/29/2022 14:30
79505,5/28/2022 12:23
79506,5/28/2022 15:00
79507,5/30/2022 14:54
79508,5/30/2022 14:56
79509,5/29/2022 10:28
79510,5/29/2022 10:00
79511,6/1/2022 10:38
79512,6/1/2022 9:49
79513,6/1/2022 16:21
79514,5/29/2022 10:14
79515,5/28/2022 15:28
79516,5/30/2022 11:10
79517,5/28/2022 12:53
79518,5/28/2022 10:03
79519,6/1/2022 16:51
79520,5/30/2022 10:13
79521,5/31/2022 8:59
79522,5/29/2022 9:14
79523,5/30/2022 8:02
79524,5/28/2022 8:01
79525,5/28/2022 11:22
79526,6/1/2022 12:45
79527,5/29/2022 16:11
79528,5/29/2022 12:34
79529,5/29/2022 16:54
79530,5/28/2022 16:32
79531,5/29/2022 14:10
79532,5/28/2022 15:22
79533,6/1/2022 13:14
79534,5/30/2022 15:47
79535,5/29/2022 13:35
79536,6/1/2022 8:49
79537,5/31/2022 9:53
79538,5/31/2022 16:09
79539,5/28/2022 10:19
79540,5/28/2022 10:13
79541,5/29/2022 16:43
79542,6/1/2022 14:38
79543,5/28/2022 9:24
79544,6/1/2022 13:46
79545,6/1/2022 16:03
79546,6/1/2022 16:26
79547,5/28/2022 16:25
79548,6/1/2022 11:09
79549,5/31/2022 16:31
79550,5/28/2022 9:13
79551,5/28/2022 10:54
79552,6/1/2022 16:01
79553,5/31/2022 16:11
79554,5/31/2022 15:22
79555,5/30/2022 16:34
79556,6/1/2022 10:28
79557,5/29/2022 16:32
79558,5/30/2022 9:34
79559,5/31/2022 16:40
79560,5/28/2022 12:26
79561,6/1/2022 9:49
79562,5/29/2022 8:00
79563,5/28/2022 9:14
79564,5/30/2022 16:44
79565,5/28/2022 16:07
79566,5/28/2022 15:42
79567,5/28/2022 14:39
79568,5/29/2022 14:18
79569,5/29/2022 8:29
79570,5/28/2022 13:40
79571,5/28/2022 16:01
79572,5/28/2022 12:09
79573,5/30/2022 14:35
79574,5/29/2022 13:00
79575,6/1/2022 9:32
79576,5/30/2022 15:14
79577,5/31/2022 14:29
79578,5/31/2022 16:41
79579,5/28/2022 11:11
79580,5/28/2022 15:18
79581,5/31/2022 13:57
79582,5/31/2022 10:50
79583,5/29/2022 9:34
79584,5/31/2022 11:54
79585,5/31/2022 9:02
79586,6/1/2022 14:14
79587,5/29/2022 16:29
79588,5/29/2022 8:25
79589,5/29/2022 15:06
79590,5/31/2022 10:38
79591,6/1/2022 11:51
79592,5/28/2022 15:09
79593,6/1/2022 14:31
79594,5/31/2022 10:46
79595,6/1/2022 11:56
79596,5/30/2022 13:20
79597,5/28/2022 12:34
79598,5/29/2022 16:52
79599,5/30/2022 11:53
79600,6/1/2022 14:11
79601,5/31/2022 8:41
79602,6/1/2022 16:00
79603,6/1/2022 15:17
79604,5/29/2022 12:21
79605,5/31/2022 14:34
79606,5/28/2022 9:04
79607,5/28/2022 9:38
79608,6/1/2022 11:24
79609,5/31/2022 9:27
79610,5/31/2022 9:36
79611,6/1/2022 10:20
79612,5/28/2022 9:18
79613,5/29/2022 11:17
79614,6/1/2022 12:46
79615,5/28/2022 16:50
79616,5/28/2022 11:24
79617,5/31/2022 14:55
79618,5/31/2022 15:11
79619,6/1/2022 11:00
79620,6/1/2022 15:44
79621,6/1/2022 11:15
79622,5/30/2022 15:08
79623,5/31/2022 8:13
79624,5/31/2022 13:40
79625,6/1/2022 16:17
79626,5/29/2022 8:43
79627,6/1/2022 14:47
79628,5/31/2022 14:46
79629,5/29/2022 11:36
79630,5/29/2022 11:23
79631,5/29/2022 13:33
79632,5/29/2022 10:06
79633,5/30/2022 10:42
79634,5/28/2022 12:15
79635,6/1/2022 10:19
79636,5/30/2022 12:31
79637,5/29/2022 9:56
79638,5/28/2022 16:56
79639,6/1/2022 12:52
79640,5/31/2022 14:09
79641,5/31/2022 12:58
79642,5/28/2022 8:29
79643,6/1/2022 16:50
79644,5/29/2022 12:25
79645,6/1/2022 14:22
79646,5/31/2022 13:29
79647,5/29/2022 16:32
79648,5/31/2022 10:58
79649,5/30/2022 10:52
79650,5/28/2022 10:28
79651,5/30/2022 16:55
79652,5/30/2022 9:43
79653,5/31/2022 8:52
79654,6/1/2022 13:35
79655,5/31/2022 10:16
79656,5/30/2022 14:48
79657,5/31/2022 8:50
79658,5/30/2022 12:23
79659,5/30/2022 14:45
79660,6/1/2022 11:55
79661,5/28/2022 12:35
79662,5/31/2022 12:13
79663,6/1/2022 9:00
79664,5/30/2022 11:55
79665,5/30/2022 10:45
79666,5/30/2022 16:56
79667,5/29/2022 16:04
79668,6/1/2022 13:07
79669,5/31/2022 14:54
79670,5/31/2022 11:55
79671,5/31/2022 13:38
79672,5/28/2022 15:36
79673,5/31/2022 12:29
79674,6/1/2022 11:28
79675,5/28/2022 10:26
79676,5/29/2022 11:41
79677,5/29/2022 14:45
79678,5/31/2022 10:14
79679,5/28/2022 14:10
79680,5/31/2022 16:22
79681,5/30/2022 13:17
79682,5/30/2022 14:45
79683,5/31/2022 9:37
79684,5/30/2022 11:16
79685,5/28/2022 9:47
79686,6/1/2022 11:34
79687,5/29/2022 15:44
79688,5/28/2022 10:57
79689,5/29/2022 8:44
79690,5/31/2022 14:36
79691,5/31/2022 10:16
79692,6/1/2022 13:25
79693,5/29/2022 15:18
79694,5/31/2022 9:38
79695,5/31/2022 14:37
79696,5/30/2022 11:00
79697,5/30/2022 10:54
79698,6/1/2022 12:10
79699,6/1/2022 11:20
79700,6/1/2022 8:36
79701,5/31/2022 12:22
79702,6/1/2022 14:45
79703,5/30/2022 9:09
79704,5/28/2022 13:11
79705,6/1/2022 12:19
79706,5/28/2022 8:09
79707,5/31/2022 10:48
79708,5/28/2022 8:24
79709,5/29/2022 12:32
79710,5/30/2022 13:45
79711,5/31/2022 10:29
79712,5/28/2022 13:31
79713,5/30/2022 16:13
79714,5/30/2022 11:30
79715,5/29/2022 10:28
79716,5/30/2022 11:45
79717,5/29/2022 10:43
79718,5/31/2022 11:14
79719,5/30/2022 11:09
79720,5/28/2022 13:24
79721,5/31/2022 8:37
79722,6/1/2022 12:28
79723,6/1/2022 15:53
79724,5/31/2022 16:51
79725,5/29/2022 9:58
79726,5/29/2022 9:07
79727,6/1/2022 15:41
79728,6/1/2022 11:53
79729,5/30/2022 13:45
79730,5/29/2022 11:59
79731,5/29/2022 12:33
79732,5/28/2022 13:50
79733,5/29/2022 13:55
79734,5/31/2022 10:55
79735,5/31/2022 15:39
79736,5/30/2022 10:37
79737,5/30/2022 15:32
79738,6/1/2022 11:04
79739,5/29/2022 12:52
79740,5/29/2022 14:51
79741,6/1/2022 15:58
79742,5/31/2022 13:00
79743,6/1/2022 16:14
79744,5/30/2022 14:08
79745,5/30/2022 13:18
79746,6/1/2022 11:15
79747,5/29/2022 14:22
79748,5/28/2022 10:36
79749,5/30/2022 13:30
79750,5/28/2022 10:49
79751,5/28/2022 14:23
79752,5/31/2022 10:49
79753,5/31/2022 10:43
79754,5/29/2022 8:12
79755,6/1/2022 14:52
79756,5/30/2022 13:45
79757,6/1/2022 8:33
79758,5/31/2022 14:06
79759,5/29/2022 10:39
79760,6/1/2022 9:33
79761,6/1/2022 12:03
79762,6/1/2022 11:30
79763,5/29/2022 13:29
79764,5/29/2022 9:57
79765,5/31/2022 14:39
79766,6/1/2022 10:08
79767,6/1/2022 12:38
79768,5/29/2022 12:56
79769,5/31/2022 8:31
79770,5/28/2022 16:14
79771,5/31/2022 14:31
79772,5/30/2022 8:22
79773,5/30/2022 9:43
79774,6/1/2022 11:35
79775,5/31/2022 13:32
79776,5/28/2022 10:16
79777,5/29/2022 10:03
79778,5/29/2022 14:52
79779,5/30/2022 15:47
79780,6/1/2022 10:03
79781,5/30/2022 9:51
79782,5/31/2022 14:57
79783,5/29/2022 12:53
79784,5/30/2022 9:27
79785,5/30/2022 14:36
79786,5/31/2022 8:48
79787,5/31/2022 11:55
79788,5/30/2022 13:10
79789,6/1/2022 12:34
79790,5/29/2022 13:27
79791,6/1/2022 13:01
79792,5/29/2022 15:51
79793,5/28/2022 10:48
79794,5/28/2022 8:56
79795,5/31/2022 13:27
79796,5/29/2022 10:52
79797,5/28/2022 16:42
79798,6/1/2022 8:16
79799,5/28/2022 9:28
79800,5/30/2022 14:29
79801,5/28/2022 16:40
79802,5/28/2022 10:56
79803,5/30/2022 12:07
79804,5/28/2022 10:38
79805,5/30/2022 8:08
79806,5/31/2022 12:47
79807,5/28/2022 9:42
79808,5/28/2022 16:10
79809,5/31/2022 15:06
79810,5/28/2022 8:08
79811,5/28/2022 14:25
79812,5/29/2022 11:48
79813,5/30/2022 15:41
79814,5/29/2022 11:02
79815,5/31/2022 12:46
79816,5/31/2022 13:51
79817,5/28/2022 14:55
79818,5/30/2022 11:35
79819,5/31/2022 13:12
79820,5/28/2022 10:33
79821,5/30/2022 13:39
79822,5/29/2022 11:24
79823,6/1/2022 12:04
79824,5/31/2022 16:52
79825,5/30/2022 9:42
79826,5/28/2022 14:38
79827,5/29/2022 11:58
79828,5/28/2022 12:22
79829,6/1/2022 10:35
79830,5/30/2022 9:46
79831,5/28/2022 14:29
79832,6/1/2022 11:58
79833,5/28/2022 16:44
79834,5/31/2022 14:21
79835,5/29/2022 12:05
79836,5/30/2022 9:19
79837,5/31/2022 13:58
79838,6/1/2022 16:08
79839,5/28/2022 12:41
79840,5/30/2022 10:18
79841,5/29/2022 12:05
79842,6/1/2022 11:21
79843,6/1/2022 14:09
79844,6/1/2022 9:19
79845,6/1/2022 13:54
79846,5/30/2022 10:52
79847,5/28/2022 16:24
79848,5/30/2022 12:56
79849,5/28/2022 12:26
79850,5/29/2022 8:56
79851,5/30/2022 11:21
79852,5/31/2022 12:44
79853,5/30/2022 14:38
79854,5/31/2022 13:03
79855,5/30/2022 14:00
79856,5/30/2022 10:00
79857,6/1/2022 13:37
79858,5/29/2022 9:54
79859,5/30/2022 12:15
79860,5/31/2022 10:59
79861,5/30/2022 15:10
79862,5/30/2022 11:32
79863,5/31/2022 15:41
79864,5/29/2022 8:02
79865,5/30/2022 10:04
79866,5/29/2022 12:19
79867,6/1/2022 11:49
79868,5/29/2022 16:06
79869,5/28/2022 16:54
79870,5/28/2022 11:07
79871,5/29/2022 10:32
79872,5/28/2022 8:39
79873,5/31/2022 15:33
79874,5/28/2022 12:07
79875,5/31/2022 13:46
79876,5/30/2022 14:50
79877,5/30/2022 16:53
79878,5/28/2022 9:17
79879,5/29/2022 12:18
79880,5/30/2022 12:18
79881,6/1/2022 12:05
79882,6/1/2022 10:28
79883,5/31/2022 9:38
79884,5/31/2022 11:19
79885,5/29/2022 12:28
79886,5/31/2022 12:17
79887,5/28/2022 12:45
79888,5/30/2022 14:52
79889,5/31/2022 14:09
79890,6/1/2022 13:34
79891,5/29/2022 13:46
79892,5/28/2022 12:47
79893,5/28/2022 13:06
