payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
5313660,90248180,75.9,1.14,ONLINE,PAID
4834683,80496670,10.0,0.0,VOUCHER,PAID
4982845,83800420,29.9,0.0,MEAL_BENEFIT,PAID
5328501,90574280,428.2,11.56,ONLINE,PAID
4700315,76861550,56.8,0.85,ONLINE,PAID
5421392,92544394,3.99,0.06,MONEY,PAID
5199538,87844729,193.3,2.9,ONLINE,PAID
5035592,85040949,12.0,0.0,VOUCHER,PAID
4538984,72178652,120.2,3.25,ONLINE,PAID
5321287,90416345,103.4,1.55,ONLINE,PAID
5038722,85022644,387.1,7.74,ONLINE,PAID
4839400,80624297,197.8,5.34,ONLINE,PAID
4499089,70871028,40.99,0.61,ONLINE,PAID
5316448,90353408,90.98,1.82,ONLINE,PAID
5066766,85590293,55.5,1.11,STORE_DIRECT_PAYMENT,PAID
5406606,92197096,2.0,0.03,ONLINE,PAID
5378387,91656239,35.0,0.53,ONLINE,PAID
4885509,81778634,90.8,1.36,ONLINE,PAID
5275449,89426834,5.0,0.0,VOUCHER,PAID
4539844,72199799,107.3,1.61,ONLINE,PAID
4633524,74975663,59.9,0.78,ONLINE,PAID
4959310,83357085,140.5,0.0,MEAL_BENEFIT,PAID
4509104,71225168,170.8,2.56,ONLINE,PAID
5011573,84528777,47.99,0.62,ONLINE,PAID
5006699,84466178,71.4,1.93,ONLINE,PAID
4904773,82240033,39.9,0.6,ONLINE,PAID
5080628,85880248,279.8,5.6,ONLINE,PAID
4787742,79295234,61.8,1.67,ONLINE,PAID
4496866,70819063,15.9,0.24,ONLINE,PAID
5310674,90200664,10.0,0.0,VOUCHER,PAID
4995200,84145932,24.9,0.37,ONLINE,PAID
4779128,79089058,44.7,0.67,ONLINE,PAID
4966983,83569670,12.0,0.0,VOUCHER,PAID
5277896,89472588,105.7,2.85,ONLINE,PAID
4507789,71143484,10.0,0.0,VOUCHER,PAID
5211286,88034723,208.0,3.1,ONLINE,PAID
5086566,85968114,41.9,0.63,ONLINE,PAID
4464866,69795281,46.2,0.65,ONLINE,PAID
5294861,89910861,407.97,8.16,INSTALLMENT_CREDIT_STORE,PAID
5091250,86101843,329.7,6.59,ONLINE,PAID
5238487,88580085,149.95,2.1,ONLINE,PAID
4608781,74296047,10.0,0.0,VOUCHER,PAID
5316556,90359686,307.0,6.14,ONLINE,PAID
5327777,90567646,10.0,0.0,VOUCHER,PAID
5157583,87226129,50.7,0.76,ONLINE,PAID
5385474,91739163,55.9,0.84,ONLINE,PAID
4768687,78846359,191.5,2.87,ONLINE,PAID
4955842,83333342,92.91,1.39,ONLINE,PAID
4718304,77304741,30.0,0.0,VOUCHER,PAID
5087871,85998047,10.0,0.0,VOUCHER,PAID
5219112,88142397,101.7,2.75,ONLINE,PAID
5294477,89920687,5.0,0.0,VOUCHER,PAID
4581558,73480645,99.8,1.5,DEBIT,PAID
5050634,85335915,24.0,0.36,ONLINE,PAID
4692388,76601371,170.5,4.6,ONLINE,PAID
4735672,77802730,34.9,0.52,ONLINE,PAID
4977551,83805757,239.5,4.79,ONLINE,PAID
4639444,75177120,41.8,0.59,ONLINE,PAID
4904018,82226550,87.9,1.23,ONLINE,PAID
4615702,74496316,96.8,1.45,ONLINE,PAID
5466036,93134278,110.8,2.99,ONLINE,PAID
4524770,71706968,0.9,0.01,ONLINE,PAID
4454902,69413921,30.9,0.46,ONLINE,PAID
4482033,70355559,10.0,0.0,VOUCHER,PAID
5429620,92739623,249.35,3.49,ONLINE,PAID
4456652,69465546,37.8,0.57,STORE_DIRECT_PAYMENT,PAID
5379109,91663229,108.8,1.63,ONLINE,PAID
4895210,82011669,148.7,2.22,ONLINE,PAID
5092387,86116267,66.4,1.79,ONLINE,PAID
5138687,86907694,439.6,8.79,ONLINE,PAID
5029664,84950914,156.05,4.21,ONLINE,PAID
5144356,87020308,10.0,0.0,VOUCHER,PAID
4496152,70769513,92.3,2.49,ONLINE,PAID
5200050,87849276,15.0,0.0,VOUCHER,PAID
4872608,81482286,7.9,0.0,VOUCHER,PAID
4489104,70555903,27.9,0.42,ONLINE,PAID
5089990,86032660,121.8,3.29,ONLINE,PAID
5470015,93139737,71.4,1.93,ONLINE,PAID
5012916,84558227,63.8,1.72,ONLINE,PAID
4707779,77006904,200.7,5.42,ONLINE,PAID
4858977,81106463,132.05,3.57,ONLINE,PAID
5117472,86510675,129.15,3.49,ONLINE,PAID
5404479,92169057,123.64,1.85,ONLINE,PAID
5459282,93116694,91.4,1.37,ONLINE,PAID
4732829,77722047,163.7,4.42,ONLINE,PAID
5161988,87258330,20.0,0.0,VOUCHER,PAID
5433433,92795635,52.8,0.79,ONLINE,PAID
4587567,73642350,49.1,0.69,ONLINE,PAID
5375920,91579945,270.2,4.05,ONLINE,PAID
4853031,80938876,268.9,4.03,ONLINE,PAID
5422253,92570876,5.0,0.0,VOUCHER,PAID
5218810,88138437,171.3,4.63,ONLINE,PAID
5230660,88409616,61.33,0.92,ONLINE,PAID
4990664,84050622,40.3,0.56,ONLINE,PAID
4791071,79399592,18.8,0.24,ONLINE,PAID
4534852,71993039,54.64,0.82,DEBIT,PAID
4701709,76882050,44.2,0.66,ONLINE,PAID
5425829,92638541,52.9,0.79,ONLINE,PAID
4450919,69243311,10.0,0.0,VOUCHER,PAID
4620720,74641392,189.2,5.11,ONLINE,PAID
5442125,92937689,131.7,3.56,ONLINE,PAID
4901718,82161774,6.0,0.09,DEBIT,PAID
5154552,87193658,358.47,7.17,ONLINE,PAID
5453691,93098296,6.99,0.1,ONLINE,PAID
4950310,83177543,251.6,6.79,ONLINE,PAID
5073671,85739751,27.9,0.42,ONLINE,PAID
4927925,82737455,319.98,6.4,STORE_DIRECT_PAYMENT,PAID
5350233,91067239,55.59,0.83,ONLINE,PAID
4846385,80822016,25.8,0.39,ONLINE,PAID
5259484,89063275,40.8,0.61,ONLINE,PAID
5453199,93096728,23.34,0.0,VOUCHER,PAID
5205327,87909815,36.3,0.54,ONLINE,PAID
4864400,81250504,30.9,0.46,ONLINE,PAID
5252054,88829758,195.9,3.92,ONLINE,PAID
5072003,85728408,15.9,0.24,ONLINE,PAID
4852953,80938128,54.9,0.82,ONLINE,PAID
4977684,83812046,121.8,3.29,ONLINE,PAID
5121183,86616510,146.15,3.95,ONLINE,PAID
4670124,75991300,111.8,3.02,ONLINE,PAID
5460659,93124507,165.6,4.47,ONLINE,PAID
5332590,90636751,296.5,8.01,ONLINE,PAID
4786545,79272330,80.4,2.17,ONLINE,PAID
4884323,81756664,207.4,5.6,ONLINE,PAID
4716462,77248683,487.96,9.76,ONLINE,PAID
4835597,80523613,154.7,4.18,ONLINE,PAID
5315801,90298016,22.7,0.34,ONLINE,PAID
4853789,80991827,112.89,2.26,ONLINE,PAID
5362778,91336181,96.8,2.61,ONLINE,PAID
5467949,93137011,63.8,0.95,ONLINE,PAID
4832290,80454838,130.47,2.61,ONLINE,PAID
5187455,87617331,142.6,2.85,STORE_DIRECT_PAYMENT,PAID
4905853,82260691,28.4,0.43,ONLINE,PAID
5433346,92793033,85.9,1.29,ONLINE,PAID
5224679,88259730,10.0,0.0,VOUCHER,PAID
4428605,68440673,17.9,0.27,ONLINE,PAID
4606828,74253963,91.7,2.48,ONLINE,PAID
5359655,91255061,201.6,5.44,ONLINE,PAID
4709212,77011301,47.7,0.0,MEAL_BENEFIT,PAID
4529951,71838059,10.0,0.0,VOUCHER,PAID
5273965,89385811,71.7,1.94,ONLINE,PAID
4436167,68740065,87.3,1.31,ONLINE,PAID
5139716,86920921,10.0,0.0,VOUCHER,PAID
4723629,77461414,83.6,1.17,ONLINE,PAID
5442004,92936077,24.89,0.37,ONLINE,PAID
4706705,76969784,148.47,2.97,ONLINE,PAID
4860022,81129023,46.6,0.65,ONLINE,PAID
5367903,91480682,93.6,1.4,ONLINE,PAID
4904424,82233846,10.0,0.0,VOUCHER,PAID
4677883,76158999,101.7,2.75,ONLINE,PAID
5398692,92029343,26.04,0.39,CREDIT_STORE,PAID
5137378,86890741,127.7,3.45,ONLINE,PAID
5003457,84329765,183.9,3.68,STORE_DIRECT_PAYMENT,PAID
5219194,88143598,194.1,5.24,ONLINE,PAID
4943053,83003783,58.8,1.59,ONLINE,PAID
4529035,71815862,141.5,2.83,ONLINE,PAID
4496167,70758388,86.0,0.0,MEAL_BENEFIT,PAID
5402389,92139727,151.71,2.28,ONLINE,PAID
5299127,89979359,103.7,2.8,ONLINE,PAID
4447599,69127932,8.0,0.0,VOUCHER,PAID
4929577,82743580,85.85,2.32,ONLINE,PAID
5369846,91505477,5.0,0.0,VOUCHER,PAID
4450688,69239116,5.0,0.0,VOUCHER,PAID
5320849,90411206,16.5,0.25,ONLINE,PAID
4926543,82723053,12.0,0.0,VOUCHER,CHARGEBACK
5315894,90300789,20.0,0.0,VOUCHER,PAID
4801609,79673142,37.9,0.57,ONLINE,PAID
4478421,69935719,70.7,0.0,MEAL_BENEFIT,PAID
4721685,77373685,83.3,2.25,ONLINE,PAID
4634711,75006302,10.0,0.0,VOUCHER,PAID
4725820,77509430,35.8,0.54,ONLINE,PAID
5291580,89880755,65.35,0.98,ONLINE,PAID
4754387,78410941,215.8,4.32,ONLINE,PAID
4830443,80411515,161.0,2.42,ONLINE,PAID
5237939,88571004,153.6,3.07,ONLINE,PAID
5305272,90084022,79.76,1.2,ONLINE,PAID
5375268,91569691,104.0,1.56,ONLINE,PAID
5060607,85479881,269.7,5.39,ONLINE,PAID
5031792,84979919,88.0,1.32,ONLINE,PAID
4578750,73418134,108.7,2.93,ONLINE,PAID
5041550,85199682,194.0,5.24,ONLINE,PAID
4504416,71034539,22.4,0.34,DEBIT,PAID
5464775,93130829,34.9,0.52,ONLINE,PAID
4839773,80629838,133.5,3.6,ONLINE,PAID
4683455,76325699,61.6,0.8,ONLINE,PAID
5252859,88851803,25.91,0.0,VOUCHER,PAID
5230490,88407714,12.0,0.0,VOUCHER,PAID
5018721,84712369,64.8,1.75,ONLINE,PAID
5187600,87652296,63.92,1.28,ONLINE,PAID
4951268,83197866,41.8,1.13,ONLINE,PAID
4488036,70531669,12.0,0.0,VOUCHER,PAID
5100116,86213311,64.7,0.97,DEBIT,PAID
4964492,83469609,47.7,0.72,ONLINE,PAID
4721872,77378200,73.7,1.11,ONLINE,PAID
5240881,88614354,20.0,0.0,VOUCHER,PAID
4893714,81986320,156.3,4.22,ONLINE,PAID
5210640,88027917,141.39,2.12,ONLINE,PAID
5138823,86909121,279.8,5.6,ONLINE,PAID
5438060,92885895,529.0,10.58,ONLINE,PAID
4681638,76280995,199.5,5.39,ONLINE,PAID
4980249,83844432,11.01,0.0,VOUCHER,PAID
5355190,91145109,93.7,1.41,ONLINE,PAID
4601930,74093000,229.7,3.22,ONLINE,PAID
5032391,84987811,13.9,0.21,ONLINE,PAID
5006098,84408049,51.9,0.73,ONLINE,PAID
4757183,78474866,0.01,0.0,STORE_DIRECT_PAYMENT,PAID
5358054,91211732,112.3,3.03,ONLINE,PAID
5332806,90641114,58.0,0.87,ONLINE,PAID
5344272,90899174,63.7,1.72,ONLINE,PAID
5322231,90431625,0.99,0.01,ONLINE,PAID
5104570,86286479,46.0,0.69,ONLINE,PAID
4467106,69870618,127.1,3.43,ONLINE,PAID
5164714,87286668,67.74,1.02,ONLINE,PAID
5173200,87435666,324.6,6.49,ONLINE,PAID
4483119,70371468,86.8,2.34,ONLINE,PAID
4904105,82189482,66.6,0.0,MEAL_BENEFIT,PAID
5122768,86635996,106.8,1.6,ONLINE,PAID
5266887,89190848,62.8,0.94,ONLINE,PAID
4960499,83403001,124.3,3.36,ONLINE,PAID
5178165,87265209,1413.5,28.27,CREDIT_STORE,PAID
4467416,69881213,208.05,5.62,ONLINE,PAID
4475165,70130131,128.9,1.68,ONLINE,PAID
4802061,79659742,52.0,0.78,MONEY,PAID
5194665,87741154,128.86,1.93,ONLINE,PAID
5096181,86165050,11.01,0.0,VOUCHER,PAID
4527136,71777185,60.9,0.91,ONLINE,PAID
4746645,78163875,55.9,0.84,ONLINE,PAID
4731458,77693096,111.3,3.01,ONLINE,PAID
4613723,74450566,123.7,1.86,ONLINE,PAID
4912694,82417412,70.0,0.0,VOUCHER,PAID
4681510,76278646,163.7,4.42,ONLINE,PAID
5239084,88588284,8.0,0.0,VOUCHER,PAID
5267548,89200131,191.65,5.17,ONLINE,PAID
4449514,69200291,118.8,3.21,ONLINE,PAID
5047122,85270799,74.99,1.12,ONLINE,PAID
4832499,80458861,96.3,2.6,ONLINE,PAID
4609430,74327225,159.9,3.2,ONLINE,PAID
4608086,74281905,155.5,4.2,ONLINE,PAID
4879282,81660074,104.6,1.57,ONLINE,PAID
4447863,69136352,64.8,0.97,ONLINE,PAID
4925075,82705571,10.0,0.0,VOUCHER,PAID
5228023,88330386,86.2,2.33,ONLINE,PAID
4672115,76025033,43.6,0.61,ONLINE,PAID
4990428,84006047,61.7,0.0,MEAL_BENEFIT,PAID
5358800,91228371,146.6,3.96,ONLINE,PAID
4867353,81313544,1.0,0.02,MONEY,PAID
4743765,78107651,5.0,0.0,VOUCHER,PAID
4857280,80003539,129.97,2.6,STORE_DIRECT_PAYMENT,PAID
4559541,72832594,65.9,0.0,ONLINE,PAID
4718839,77320217,128.9,1.68,ONLINE,PAID
4699890,76853831,59.6,0.89,ONLINE,PAID
5290918,89819881,81.8,2.21,ONLINE,PAID
5183556,87558163,109.8,1.65,ONLINE,PAID
4696514,76735027,69.8,1.04,ONLINE,PAID
5309389,90181162,184.9,3.7,ONLINE,PAID
4482248,70357630,398.2,10.75,ONLINE,PAID
5311169,90206047,58.9,1.18,ONLINE,PAID
5264577,89156204,116.6,3.15,ONLINE,PAID
5117048,86502887,66.7,1.0,ONLINE,PAID
4903570,82218142,322.1,4.83,ONLINE,PAID
4984108,83888666,10.0,0.0,VOUCHER,PAID
5407623,92269571,10.0,0.0,VOUCHER,CHARGEBACK
5454144,93099533,100.0,0.0,ONLINE,PAID
4699242,76807162,79.9,1.2,ONLINE,PAID
4526842,71766126,82.0,1.23,ONLINE,PAID
4985667,83916785,334.15,9.02,ONLINE,PAID
4783272,79203227,12.0,0.0,VOUCHER,PAID
5314767,90273586,45.6,0.68,ONLINE,PAID
4902351,82188146,10.0,0.0,VOUCHER,PAID
4978283,83819294,70.7,1.06,ONLINE,PAID
4479814,70303211,88.4,1.33,ONLINE,PAID
4800997,79658537,138.8,2.08,ONLINE,PAID
5290424,89802250,105.4,2.85,ONLINE,PAID
4462910,69703837,379.98,7.6,ONLINE,PAID
5242091,88624985,205.4,5.55,ONLINE,PAID
4762905,78678435,34.9,0.52,ONLINE,PAID
5115833,86486802,104.25,2.81,ONLINE,PAID
5035638,85041757,29.7,0.45,ONLINE,PAID
4890478,81918212,10.0,0.0,VOUCHER,PAID
4990131,84040870,90.7,1.27,ONLINE,PAID
4431878,68615891,74.3,2.01,ONLINE,PAID
4810535,79945471,17.9,0.27,ONLINE,PAID
4981959,83854239,29.9,0.45,ONLINE,PAID
4929060,82741158,33.53,0.5,ONLINE,PAID
4659509,75677605,32.8,0.49,ONLINE,PAID
4948245,83132950,8.0,0.0,VOUCHER,PAID
4490570,70589381,38.0,0.57,ONLINE,PAID
4635683,75087013,34.8,0.52,ONLINE,PAID
5385406,91738142,20.0,0.0,VOUCHER,PAID
4730557,77674778,55.9,0.84,ONLINE,PAID
4852800,80936749,41.8,1.13,ONLINE,PAID
4628413,74856391,41.9,1.13,ONLINE,PAID
5469093,93138548,5.0,0.0,VOUCHER,PAID
4463296,69755687,23.9,0.36,ONLINE,PAID
5362545,91334424,100.0,2.0,VOUCHER_STORE,PAID
5021006,84743956,89.8,1.35,DEBIT,PAID
5232388,88411877,32.8,0.49,DEBIT,PAID
4566957,73049276,388.96,5.83,ONLINE,PAID
5355177,91144985,66.8,1.0,ONLINE,PAID
5070061,85647732,10.0,0.0,VOUCHER,PAID
4854577,81008357,39.2,0.55,ONLINE,PAID
5327873,90568878,37.7,0.57,ONLINE,PAID
4609639,74354769,33.9,0.51,ONLINE,PAID
5387281,91774083,178.49,3.57,ONLINE,PAID
4440651,68886593,194.15,5.24,ONLINE,PAID
5236785,88508719,234.65,6.34,ONLINE,PAID
5051354,85349176,25.98,0.39,ONLINE,PAID
4596228,73905146,26.9,0.4,DEBIT,PAID
5281785,89617536,105.96,2.12,STORE_DIRECT_PAYMENT,PAID
4860537,81141682,5.0,0.0,VOUCHER,CHARGEBACK
4775554,79010750,59.9,0.9,ONLINE,PAID
4801602,79673079,67.4,0.94,ONLINE,PAID
4887737,81875278,71.4,1.93,ONLINE,PAID
5175108,87435992,33.4,0.0,MEAL_BENEFIT,PAID
4884502,81743075,97.0,1.46,DEBIT,PAID
4915444,82422230,86.9,1.3,DEBIT_STORE,PAID
4440690,68887627,10.0,0.0,VOUCHER,PAID
4859647,81097374,36.9,0.55,DEBIT,PAID
5170366,87411023,39.6,0.59,ONLINE,PAID
5113645,86459332,134.15,3.62,ONLINE,PAID
5029103,84941703,20.0,0.0,VOUCHER,PAID
5469065,93138508,151.2,4.08,ONLINE,PAID
5206800,87915357,33.9,0.51,DEBIT,PAID
5320183,90393871,118.51,1.78,CREDIT,PAID
4583028,73526142,30.8,0.46,ONLINE,PAID
4458633,69572075,83.0,1.25,ONLINE,PAID
4781005,79171242,10.0,0.0,VOUCHER,PAID
4838606,80611209,78.3,1.1,ONLINE,PAID
4918383,82550858,47.9,0.72,ONLINE,PAID
5325190,90480513,167.5,2.5,ONLINE,PAID
4561050,72875609,153.6,2.3,ONLINE,PAID
4825283,80266363,35.7,0.46,ONLINE,PAID
4861339,81196603,177.3,2.64,ONLINE,PAID
4621617,74655722,25.4,0.38,ONLINE,PAID
5229966,88402617,94.8,1.9,STORE_DIRECT_PAYMENT,PAID
5091097,86100339,69.8,1.4,ONLINE,PAID
4590411,73694796,323.55,8.74,ONLINE,PAID
4606830,74253997,208.7,5.63,ONLINE,PAID
4811133,79950386,43.8,0.57,ONLINE,PAID
4937913,82905190,82.01,1.23,ONLINE,PAID
4592029,73773862,49.7,0.7,ONLINE,PAID
4843579,80712816,42.6,0.64,ONLINE,PAID
4898452,82124552,99.9,2.7,ONLINE,PAID
5080797,85882751,135.4,1.9,ONLINE,PAID
4781444,79178142,103.7,2.8,ONLINE,PAID
4675249,76107539,19.9,0.3,ONLINE,PAID
5049780,85321899,172.6,4.66,ONLINE,PAID
4955299,83241768,33.8,0.51,DEBIT_STORE,PAID
4433322,68650733,20.0,0.0,VOUCHER,PAID
4857551,81064148,113.3,1.7,ONLINE,PAID
5129061,86734225,83.9,1.26,ONLINE,PAID
5346873,90944688,5.0,0.0,VOUCHER,PAID
5263123,89122702,139.1,3.76,ONLINE,PAID
4999055,84267839,97.27,1.46,ONLINE,PAID
5065424,85586320,9.99,0.15,ONLINE,PAID
5166455,87312326,62.84,0.94,ONLINE,PAID
4497461,70830451,33.9,0.0,ONLINE,PAID
4561767,72880182,114.8,1.72,CREDIT,PAID
5238522,88580649,5.0,0.0,VOUCHER,PAID
4564036,72976499,20.9,0.31,ONLINE,PAID
4946430,83105563,47.69,0.72,ONLINE,PAID
4864186,81246243,96.71,1.93,ONLINE,PAID
4723252,77454957,30.9,0.46,ONLINE,PAID
5222693,88232965,155.4,3.11,ONLINE,PAID
5090267,86038349,68.7,1.02,ONLINE,PAID
4436917,68758072,154.7,4.18,ONLINE,PAID
4645177,75343356,40.0,0.0,VOUCHER,PAID
5079675,85818615,41.8,1.13,ONLINE,PAID
4885300,81774466,13.51,0.0,VOUCHER,PAID
4728887,77589271,336.0,9.07,ONLINE,PAID
4466297,69831309,19.8,0.28,DEBIT,PAID
4771300,78892581,44.7,0.67,ONLINE,PAID
5445292,92994621,44.9,0.67,ONLINE,PAID
5097042,86174163,330.4,4.96,ONLINE,PAID
5373435,91532603,108.88,2.18,CREDIT,PAID
4813960,80003575,87.9,1.32,ONLINE,PAID
5263805,89139436,258.0,6.97,ONLINE,PAID
4951848,83205878,43.1,0.6,ONLINE,PAID
4489458,70562462,124.9,3.37,ONLINE,PAID
5298877,89974415,161.7,4.37,ONLINE,PAID
5009963,84503283,54.9,0.82,CREDIT,PAID
4589381,73667234,50.7,0.76,ONLINE,PAID
5225984,88288303,51.8,0.67,ONLINE,PAID
4467007,69867564,241.4,6.52,ONLINE,PAID
5329842,90588696,280.3,7.57,ONLINE,PAID
5016631,84678281,169.9,3.4,ONLINE,PAID
5383369,91675225,189.8,0.0,MEAL_BENEFIT,PAID
5152027,87108935,51.8,1.4,ONLINE,PAID
4668139,75899015,109.25,2.95,ONLINE,PAID
5378710,91659224,8.0,0.12,ONLINE,PAID
5240880,88614354,36.75,0.55,ONLINE,PAID
5466845,93135554,161.5,4.36,ONLINE,PAID
5247295,88742624,58.21,1.16,ONLINE,PAID
5285378,89674246,49.9,0.75,ONLINE,PAID
4839146,80599051,112.8,1.69,CREDIT,PAID
4719406,77331431,72.34,0.94,ONLINE,PAID
4852154,80921646,57.7,0.87,ONLINE,PAID
5408599,92285061,10.0,0.0,VOUCHER,PAID
5152013,87108681,66.8,0.94,ONLINE,PAID
4915813,82467258,120.2,3.25,ONLINE,PAID
5202485,87868486,169.18,2.54,ONLINE,PAID
5192291,87702622,12.0,0.0,VOUCHER,PAID
4488724,70546654,85.8,2.32,ONLINE,PAID
4741890,78019413,105.7,1.59,ONLINE,PAID
5355396,91149466,85.88,1.29,ONLINE,PAID
5309507,90183705,86.2,2.33,ONLINE,PAID
5026784,84836691,37.8,0.57,ONLINE,PAID
4644189,75315941,16.0,0.24,ONLINE,PAID
5419343,92532774,117.8,3.18,ONLINE,PAID
5187268,87649704,217.2,4.34,ONLINE,PAID
5441968,92935565,44.96,0.67,ONLINE,PAID
5366918,91416726,54.8,0.82,ONLINE,PAID
4868288,81382170,165.96,3.32,ONLINE,PAID
4429493,68479925,10.0,0.0,VOUCHER,PAID
5396041,92016816,32.9,0.49,ONLINE,PAID
5158552,87236548,198.8,3.98,ONLINE,PAID
4638224,75149962,55.99,1.12,ONLINE,PAID
4730420,77672558,139.15,2.07,ONLINE,PAID
4862037,81205905,74.59,1.12,ONLINE,PAID
4971471,83634435,26.0,0.39,ONLINE,PAID
4560094,72848087,60.9,0.91,ONLINE,PAID
5257736,89038187,55.9,0.84,ONLINE,PAID
4946916,83105930,15.9,0.24,DEBIT,PAID
4788752,79315413,117.7,3.18,ONLINE,PAID
4551074,72578516,203.65,3.03,ONLINE,PAID
5377945,91651957,10.0,0.0,VOUCHER,PAID
5361243,91314174,27.9,0.0,MEAL_BENEFIT,PAID
5197650,87827802,70.4,1.9,ONLINE,PAID
4636359,75084778,65.8,0.0,MEAL_BENEFIT,PAID
5048577,85301600,63.8,0.96,ONLINE,PAID
5002442,84324692,252.8,3.79,ONLINE,PAID
4818827,80147192,82.2,2.22,ONLINE,PAID
4574007,73255405,25.0,0.38,ONLINE,PAID
4464541,69785992,72.7,1.09,ONLINE,PAID
4803598,79756037,44.2,0.62,ONLINE,PAID
4642694,75288990,20.0,0.0,VOUCHER,PAID
4619714,74625721,88.8,1.33,ONLINE,PAID
4628273,74854527,75.4,2.04,ONLINE,PAID
5032859,84994051,139.29,1.81,ONLINE,PAID
4879079,81655132,10.0,0.0,VOUCHER,PAID
4609149,74305053,41.0,0.62,ONLINE,PAID
4510873,71271474,389.85,7.8,ONLINE,PAID
4459173,69585371,45.9,0.6,ONLINE,PAID
5423281,92587907,80.6,1.21,ONLINE,PAID
4464309,69780413,32.6,0.49,ONLINE,PAID
5460499,93124309,21.9,0.33,ONLINE,PAID
4556797,72771985,25.5,0.38,ONLINE,PAID
4779541,79096845,49.0,0.74,ONLINE,PAID
4791961,79414932,14.0,0.21,ONLINE,PAID
5454235,93099746,21.9,0.33,ONLINE,PAID
5126252,86687540,151.7,4.1,ONLINE,PAID
4764403,78753297,34.9,0.52,ONLINE,PAID
4911780,82397965,78.3,1.1,ONLINE,PAID
5277614,89468816,42.8,0.64,ONLINE,PAID
5189820,87671762,90.0,1.35,ONLINE,PAID
5118355,86584797,133.8,3.61,ONLINE,PAID
4806458,79830624,203.0,5.48,ONLINE,PAID
5196229,87764847,91.8,2.48,ONLINE,PAID
5120435,86609114,141.2,3.81,ONLINE,PAID
5180934,87509898,173.5,3.47,ONLINE,PAID
4561203,72879136,53.8,0.81,ONLINE,PAID
5244821,88663755,72.4,1.01,CREDIT,PAID
5436022,92865912,167.9,3.36,STORE_DIRECT_PAYMENT,PAID
5119288,86596747,73.7,0.0,ONLINE,PAID
4609382,74308048,40.9,0.61,CREDIT_STORE,PAID
5072979,85734214,28.2,0.42,ONLINE,PAID
4978784,83825480,10.0,0.0,VOUCHER,PAID
4764134,78716287,53.4,0.8,ONLINE,PAID
5318556,90387597,112.8,1.69,ONLINE,PAID
4490049,70575732,117.0,1.76,ONLINE,PAID
5416398,92404313,69.91,1.05,CREDIT_STORE,PAID
4775017,79000740,63.8,1.72,ONLINE,PAID
4706273,76956705,46.3,0.65,ONLINE,PAID
4661959,75769487,24.9,0.37,ONLINE,PAID
5428930,92733974,134.15,3.62,ONLINE,PAID
5219632,88152439,10.0,0.0,VOUCHER,PAID
5201764,87867124,14.9,0.22,ONLINE,PAID
4570968,73183121,74.9,1.05,ONLINE,PAID
5216570,88094202,85.4,1.28,ONLINE,PAID
4992397,84074779,259.7,5.19,INSTALLMENT_CREDIT_STORE,PAID
4535116,72009300,45.7,0.69,ONLINE,PAID
4705723,76949512,29.8,0.39,ONLINE,PAID
4973461,83665129,5.0,0.08,DEBIT,PAID
4684727,76356620,184.1,4.97,ONLINE,PAID
4495105,70746168,85.9,2.32,ONLINE,PAID
4496009,70766240,5.0,0.0,VOUCHER,PAID
5355048,91141797,22.0,0.33,ONLINE,PAID
5327369,90562760,121.8,3.29,ONLINE,PAID
5365747,91389702,157.9,3.16,ONLINE,PAID
4509911,71244911,30.8,0.46,ONLINE,PAID
4547165,72431527,10.0,0.0,VOUCHER,PAID
4765224,78765355,131.6,3.55,ONLINE,PAID
4771763,78900348,40.8,0.61,ONLINE,PAID
5397241,92037412,55.8,0.84,ONLINE,PAID
5301935,90039088,30.4,0.46,ONLINE,PAID
4964848,83473767,4.9,0.0,VOUCHER,PAID
4985246,83909649,76.4,2.06,ONLINE,PAID
5203176,87882771,71.8,1.94,ONLINE,PAID
5214734,88067545,178.8,4.83,ONLINE,PAID
4985057,83894550,111.7,2.12,CREDIT,PAID
4539468,72190628,43.5,0.65,ONLINE,PAID
4749587,78251232,170.7,4.61,ONLINE,PAID
4525681,71721147,279.5,4.19,CREDIT,PAID
4866689,81310276,39.4,0.55,ONLINE,PAID
4953780,83229347,201.1,5.43,ONLINE,PAID
5107417,86371335,91.8,1.37,ONLINE,PAID
4836882,80585369,50.8,0.76,ONLINE,PAID
5387939,91832630,44.3,0.62,ONLINE,PAID
5276716,89453001,111.0,1.67,ONLINE,PAID
4453361,69361668,46.2,0.65,ONLINE,PAID
5200594,87854401,71.8,1.94,ONLINE,PAID
4888974,81892868,94.3,1.32,ONLINE,PAID
4860180,81132089,50.8,0.76,ONLINE,PAID
4472905,70076964,117.2,3.16,ONLINE,PAID
4908373,82350279,235.1,6.35,ONLINE,PAID
4713008,77133575,130.1,3.51,ONLINE,PAID
4590009,73682864,26.9,0.4,ONLINE,PAID
5113102,86450681,91.28,1.37,ONLINE,PAID
5027330,84843428,10.0,0.0,VOUCHER,PAID
5190007,87673611,49.7,0.75,ONLINE,PAID
5147394,87050710,24.91,0.0,VOUCHER,PAID
5317694,90377929,94.3,2.55,ONLINE,PAID
5003346,84349684,84.0,0.0,VOUCHER,PAID
5230466,88407533,46.4,0.7,ONLINE,PAID
4695720,76665855,65.55,1.31,MONEY,PAID
