order_id,Order Date,Delivered Date,order Time Hour,Order Date Minute,Delivered Time Hour,Delivered Date Minute
85011288,1/30/2021,2/1/2021,16,7,0,57
74954096,1/23/2019,1/24/2019,11,22,20,10
86895066,4/11/2021,4/14/2021,12,49,0,53
93131240,10/17/2020,10/21/2020,8,21,21,57
87053991,7/2/2021,7/4/2021,14,6,4,56
86933579,7/12/2020,7/15/2020,13,6,2,55
80519337,2/10/2019,2/12/2019,9,32,18,36
72170201,4/13/2021,4/15/2021,8,1,18,30
68666641,1/14/2020,1/18/2020,11,38,20,11
90189249,3/29/2020,4/3/2020,10,49,1,9
70665761,12/3/2021,12/6/2021,8,43,0,24
87005900,9/28/2019,9/30/2019,9,23,1,1
82111093,9/4/2021,9/6/2021,11,58,3,8
90243756,4/1/2019,4/5/2019,14,6,22,59
80591499,11/1/2020,11/5/2020,16,49,2,28
85731207,10/27/2021,10/29/2021,10,29,2,23
92996194,5/28/2019,6/2/2019,15,55,0,30
88032167,12/5/2019,12/7/2019,14,28,5,15
89775883,3/21/2021,3/25/2021,15,40,8,21
82558169,2/11/2019,2/16/2019,14,25,3,52
72962091,8/3/2021,8/7/2021,16,32,5,3
72406720,5/24/2019,5/27/2019,9,22,0,16
76350697,1/28/2021,1/31/2021,10,54,1,43
87857205,6/16/2019,6/17/2019,12,9,22,32
91142167,4/30/2020,5/2/2020,12,57,23,25
77660139,1/2/2021,1/3/2021,8,18,21,23
82972487,4/6/2021,4/10/2021,14,55,7,23
87030320,11/12/2019,11/13/2019,10,7,18,27
90173627,2/16/2021,2/18/2021,13,12,2,19
80734236,5/16/2019,5/20/2019,9,12,17,19
81639054,12/19/2020,12/22/2020,13,35,1,38
91913108,6/26/2021,6/30/2021,11,14,2,37
79096799,2/12/2021,2/15/2021,9,14,18,8
91567083,10/14/2019,10/16/2019,16,17,5,41
79933284,8/1/2021,8/6/2021,16,28,4,31
72357437,11/25/2021,11/28/2021,14,43,23,46
74041682,12/3/2020,12/7/2020,13,28,21,43
69573998,8/22/2021,8/25/2021,11,32,2,18
70686508,11/13/2020,11/14/2020,15,24,23,52
92985212,7/7/2021,7/9/2021,9,28,19,52
84729071,3/8/2020,3/13/2020,11,59,4,46
86365251,2/5/2021,2/7/2021,8,4,23,12
91112566,11/23/2020,11/26/2020,13,25,3,33
82891408,4/19/2021,4/23/2021,9,19,23,39
73652611,11/3/2020,11/7/2020,9,58,1,29
81320944,6/26/2021,6/27/2021,10,40,20,11
69660498,3/21/2021,3/25/2021,10,37,23,20
81986027,7/27/2021,7/29/2021,14,53,4,28
92774605,7/30/2019,7/31/2019,10,15,19,6
79267469,11/18/2020,11/19/2020,8,51,18,25
92080378,1/28/2020,1/29/2020,10,1,18,6
78458143,9/18/2021,9/23/2021,15,40,5,27
79027129,12/21/2019,12/25/2019,16,30,1,55
84271043,7/17/2021,7/22/2021,14,16,4,0
85725457,11/4/2019,11/7/2019,14,37,3,46
80243330,11/28/2020,12/2/2020,10,20,20,11
87275629,12/31/2019,1/2/2020,13,28,22,7
78135942,3/7/2020,3/11/2020,8,52,19,51
81499821,4/5/2021,4/7/2021,10,36,23,2
80137523,4/21/2021,4/25/2021,16,56,3,26
85653751,5/22/2020,5/23/2020,14,35,22,37
74840001,5/5/2021,5/7/2021,8,10,21,21
78122866,5/12/2020,5/16/2020,14,34,4,19
74620000,6/8/2020,6/12/2020,13,8,3,58
82354603,1/28/2021,1/30/2021,15,22,23,58
73028399,11/23/2021,11/27/2021,12,19,4,51
78833291,3/14/2019,3/17/2019,16,1,6,58
85596951,10/16/2019,10/21/2019,12,3,4,0
87120049,4/14/2019,4/18/2019,16,39,2,23
79019472,5/24/2019,5/29/2019,12,20,4,34
85776535,9/1/2019,9/3/2019,16,37,8,10
83491803,10/21/2020,10/25/2020,12,30,1,46
82529130,12/24/2020,12/29/2020,12,58,5,53
80288121,5/31/2019,6/5/2019,13,26,3,31
78374091,4/19/2019,4/22/2019,13,35,6,26
93023616,4/28/2021,4/29/2021,14,30,23,11
81895136,5/21/2021,5/22/2021,10,32,21,5
80491022,12/2/2020,12/3/2020,12,30,21,31
79784576,11/25/2019,11/27/2019,8,30,23,52
92410553,8/3/2020,8/7/2020,13,49,6,17
77830133,5/31/2021,6/2/2021,15,58,6,30
69769729,9/20/2019,9/22/2019,11,39,1,41
71947727,6/10/2019,6/14/2019,10,47,22,2
89798439,3/8/2020,3/12/2020,12,9,23,18
77999389,3/26/2019,3/29/2019,15,56,7,56
77031675,1/17/2021,1/19/2021,14,36,23,5
75193444,4/12/2020,4/15/2020,13,43,22,27
77028152,3/1/2019,3/6/2019,12,43,3,48
69883812,3/25/2020,3/29/2020,11,38,20,5
76781818,8/7/2021,8/9/2021,15,31,4,28
91093491,6/23/2020,6/27/2020,13,20,5,40
71240761,6/18/2021,6/22/2021,11,6,21,34
89930074,11/16/2021,11/19/2021,15,2,4,37
72993261,9/7/2020,9/9/2020,14,24,5,35
77097619,4/29/2020,5/3/2020,8,9,23,22
76344785,11/13/2019,11/15/2019,14,31,3,47
80358135,8/26/2021,8/30/2021,11,53,21,36
81859923,4/18/2020,4/23/2020,13,12,1,9
71727548,12/24/2021,12/29/2021,13,35,0,47
91852860,8/13/2021,8/15/2021,13,17,2,17
85268207,3/5/2021,3/8/2021,9,35,2,34
75160568,11/25/2019,11/26/2019,11,39,21,16
82329111,5/10/2019,5/12/2019,16,57,3,16
75351602,10/11/2019,10/14/2019,13,14,23,18
74478301,10/17/2021,10/20/2021,8,26,0,35
80261572,4/10/2021,4/12/2021,12,55,4,50
69851662,1/11/2019,1/16/2019,15,55,2,36
84470712,5/29/2019,5/31/2019,10,10,0,45
74480817,6/30/2019,7/4/2019,11,3,23,30
82097421,8/28/2019,8/31/2019,11,25,22,2
90017186,11/28/2021,12/2/2021,11,30,23,7
83005555,12/22/2021,12/27/2021,12,3,3,11
69333030,2/19/2020,2/20/2020,12,2,21,0
85555278,4/23/2021,4/25/2021,14,58,23,46
79107236,9/22/2020,9/23/2020,10,23,23,59
85450168,5/28/2019,5/29/2019,10,11,22,42
90967812,12/16/2019,12/20/2019,8,53,23,6
90274909,11/26/2019,11/27/2019,12,14,22,14
91683706,11/2/2021,11/5/2021,10,3,1,9
70289542,6/19/2021,6/20/2021,15,30,23,55
93100209,3/5/2021,3/9/2021,10,15,21,41
87317243,6/12/2020,6/14/2020,9,58,1,25
70561150,9/21/2019,9/26/2019,10,40,2,56
92410789,8/29/2019,8/31/2019,10,31,18,40
81001871,7/27/2021,7/30/2021,10,23,3,6
89897235,1/14/2019,1/17/2019,14,5,5,46
87865481,1/27/2021,1/31/2021,16,27,4,50
74146763,9/4/2019,9/8/2019,15,21,2,19
79384538,9/9/2019,9/11/2019,11,2,3,22
83112900,7/3/2020,7/7/2020,11,39,2,31
91557571,3/4/2020,3/9/2020,16,36,4,14
73295649,9/10/2020,9/15/2020,14,46,3,5
86623923,11/12/2019,11/16/2019,11,11,0,11
80680937,11/1/2019,11/4/2019,9,43,0,41
85488921,5/3/2021,5/7/2021,15,35,6,38
83108029,9/11/2020,9/15/2020,15,12,6,15
87110098,11/21/2020,11/25/2020,12,32,23,12
84388238,7/17/2020,7/20/2020,8,55,21,3
85507969,1/13/2020,1/16/2020,10,41,21,16
87445671,5/8/2019,5/13/2019,14,27,5,10
70463599,2/4/2020,2/6/2020,11,57,4,22
91951856,12/30/2020,1/3/2021,16,30,1,41
81776737,5/4/2021,5/7/2021,15,43,1,16
91102930,11/10/2021,11/14/2021,9,17,19,48
78998917,12/17/2021,12/22/2021,11,20,1,36
71143042,9/6/2019,9/10/2019,11,9,2,58
80151153,6/19/2020,6/23/2020,9,35,22,42
77371429,12/15/2019,12/17/2019,8,40,20,26
89084345,1/6/2020,1/11/2020,9,10,1,29
86625131,1/4/2021,1/6/2021,13,5,3,58
84985923,11/2/2019,11/6/2019,11,7,2,57
79271505,4/4/2019,4/6/2019,13,11,22,37
84734153,2/18/2021,2/21/2021,9,21,23,48
90433958,4/12/2021,4/15/2021,8,7,1,0
69761858,3/24/2020,3/26/2020,11,10,20,4
70451725,6/3/2021,6/4/2021,8,8,17,37
87417761,5/3/2021,5/7/2021,11,29,21,9
87527417,9/4/2019,9/8/2019,8,22,16,34
77250340,10/8/2019,10/12/2019,15,26,5,59
92939161,12/17/2021,12/21/2021,13,54,3,6
82450410,8/30/2020,9/4/2020,13,11,1,51
72277605,11/28/2020,12/1/2020,15,40,2,57
86235886,11/10/2021,11/13/2021,11,36,2,47
92770806,3/22/2021,3/25/2021,11,57,23,18
82718949,1/17/2019,1/21/2019,10,41,0,59
86989164,10/28/2020,11/1/2020,9,47,18,6
90372117,10/14/2019,10/19/2019,14,42,6,7
76797122,10/9/2019,10/12/2019,9,23,2,14
79571925,7/28/2020,8/2/2020,14,22,1,31
90090994,3/12/2020,3/16/2020,16,55,9,53
76772300,2/5/2019,2/9/2019,15,12,6,8
80184392,11/10/2021,11/13/2021,9,13,0,9
80798698,4/20/2021,4/24/2021,14,57,0,4
91095988,11/24/2020,11/29/2020,15,56,0,28
92195640,5/13/2020,5/15/2020,16,3,2,49
72051635,2/20/2020,2/23/2020,16,9,7,15
93131492,8/6/2019,8/8/2019,8,37,18,40
80054504,9/15/2021,9/17/2021,14,39,6,14
71811327,9/16/2019,9/21/2019,15,52,0,25
74161086,1/25/2021,1/29/2021,12,56,5,16
74276446,7/26/2020,7/28/2020,13,41,0,19
89165846,10/25/2021,10/28/2021,12,40,5,11
74631901,7/20/2021,7/22/2021,10,11,1,41
84555068,11/4/2019,11/6/2019,13,32,5,47
77240382,10/15/2019,10/20/2019,15,32,7,42
82219103,11/22/2021,11/23/2021,11,48,23,24
74837431,11/19/2019,11/21/2019,10,4,19,20
87048947,5/1/2021,5/4/2021,16,7,3,17
78244317,1/30/2019,2/4/2019,16,44,3,25
70436454,1/22/2021,1/24/2021,10,35,20,35
75121983,9/29/2019,10/1/2019,10,14,22,4
86855763,6/9/2020,6/14/2020,14,18,1,48
77471384,11/13/2021,11/16/2021,16,36,0,42
89147283,3/22/2019,3/24/2019,12,54,22,31
79784068,2/21/2020,2/24/2020,10,24,20,53
92028193,12/31/2019,1/1/2020,10,25,20,7
92186811,10/6/2020,10/10/2020,15,41,7,1
92587947,1/3/2020,1/7/2020,8,13,23,49
70243703,2/25/2019,2/28/2019,13,44,6,7
91073464,12/6/2020,12/10/2020,16,6,3,0
70213571,7/28/2020,8/1/2020,14,14,6,39
91218137,8/10/2020,8/13/2020,9,12,0,59
84959655,1/13/2021,1/18/2021,14,42,5,23
76477935,4/26/2021,5/1/2021,16,10,0,57
79100279,8/28/2021,8/31/2021,15,59,2,12
88304989,11/15/2021,11/18/2021,16,21,3,1
72677395,1/2/2019,1/5/2019,16,20,2,52
76362083,4/20/2021,4/21/2021,11,54,20,16
81482211,9/26/2021,9/27/2021,11,26,19,27
81386166,1/2/2021,1/5/2021,14,3,5,31
82803703,8/3/2020,8/6/2020,13,56,3,23
84042937,9/21/2020,9/22/2020,10,48,23,37
79039893,6/20/2019,6/24/2019,14,8,2,39
72521492,1/28/2020,1/31/2020,8,9,21,13
89173196,4/28/2019,4/30/2019,11,2,22,10
77999071,3/2/2021,3/4/2021,15,36,6,28
81208085,9/11/2019,9/15/2019,8,14,22,46
79301540,12/19/2019,12/21/2019,11,46,4,31
70907945,10/28/2019,10/31/2019,13,30,3,35
75905008,4/18/2019,4/22/2019,10,14,21,10
83596557,12/31/2020,1/2/2021,11,16,2,39
70946990,2/17/2019,2/20/2019,9,38,22,21
91672653,11/16/2021,11/20/2021,15,30,8,6
87748956,2/29/2020,3/3/2020,8,28,21,35
89952583,10/26/2021,10/29/2021,14,25,1,0
77904541,12/17/2020,12/21/2020,8,48,0,13
70127931,8/23/2020,8/25/2020,15,27,4,36
77326463,6/4/2020,6/9/2020,12,49,3,50
77437988,6/18/2020,6/22/2020,13,0,0,40
90366256,10/8/2020,10/12/2020,9,8,21,26
83827908,2/1/2020,2/3/2020,10,19,18,37
82107049,5/18/2021,5/21/2021,8,43,20,11
71128957,3/15/2019,3/20/2019,14,27,0,42
86410276,11/13/2019,11/18/2019,8,31,1,5
83620066,6/30/2019,7/4/2019,12,45,4,27
70136109,9/10/2021,9/14/2021,12,36,3,32
83244143,8/14/2020,8/17/2020,11,8,23,57
80492571,11/5/2021,11/8/2021,16,33,7,6
80220147,12/24/2020,12/27/2020,10,47,19,35
89690090,4/16/2020,4/20/2020,13,6,4,44
89953226,10/5/2019,10/8/2019,9,6,21,19
93136677,5/2/2020,5/5/2020,8,18,17,16
80703094,1/17/2021,1/19/2021,9,2,20,54
91679643,1/12/2020,1/14/2020,8,41,23,3
79563655,1/13/2020,1/15/2020,13,37,22,34
86480057,2/12/2021,2/16/2021,11,44,3,27
79546615,4/28/2020,5/1/2020,14,19,22,22
79980297,7/23/2019,7/24/2019,12,21,22,53
92614154,10/13/2020,10/16/2020,16,44,7,27
68972869,1/13/2019,1/16/2019,9,1,17,4
85661872,6/27/2020,6/28/2020,9,18,17,48
69786976,5/26/2019,5/29/2019,8,37,21,24
72854597,7/19/2021,7/20/2021,9,41,21,16
90869179,7/10/2020,7/14/2020,16,15,2,38
72057225,7/30/2020,8/2/2020,12,53,23,13
84769615,8/2/2020,8/4/2020,9,13,22,8
89182700,12/19/2021,12/21/2021,11,21,3,14
88209060,12/4/2020,12/9/2020,15,22,6,5
84005020,9/6/2021,9/8/2021,15,9,6,18
85747473,2/14/2021,2/18/2021,12,21,21,37
87248340,8/17/2020,8/22/2020,12,0,4,18
88419806,9/9/2019,9/14/2019,13,48,6,39
92179630,11/19/2019,11/22/2019,16,2,2,13
83587693,6/17/2021,6/22/2021,15,59,0,12
70373392,2/27/2019,3/3/2019,9,42,20,10
84487308,6/8/2020,6/11/2020,15,35,1,3
89713564,5/12/2020,5/14/2020,15,10,8,1
83669986,6/10/2021,6/11/2021,11,21,23,53
86359842,12/31/2019,1/2/2020,9,53,19,25
91660184,7/28/2020,7/31/2020,15,11,8,10
73435968,11/5/2021,11/9/2021,9,14,22,32
70277689,6/15/2020,6/20/2020,16,26,9,22
84100408,12/2/2020,12/3/2020,9,11,17,42
68784337,12/7/2020,12/9/2020,14,0,23,29
74197366,5/6/2020,5/8/2020,9,15,22,38
86486909,7/5/2020,7/6/2020,13,38,23,59
74377058,5/2/2019,5/6/2019,9,36,23,41
90111327,1/13/2019,1/18/2019,11,3,3,45
86931915,2/7/2019,2/9/2019,15,12,6,18
93136047,7/4/2020,7/6/2020,16,37,8,50
92925898,3/3/2020,3/7/2020,8,3,16,23
88800620,4/1/2019,4/6/2019,15,56,8,15
72409450,9/6/2021,9/7/2021,9,18,17,18
69758512,1/20/2021,1/22/2021,8,39,23,12
70772210,10/27/2021,11/1/2021,13,26,1,51
75879695,6/16/2021,6/20/2021,9,32,20,22
77452963,5/4/2020,5/8/2020,12,49,1,18
84955460,1/4/2021,1/7/2021,11,11,21,28
77570611,11/25/2020,11/26/2020,11,10,23,22
79023102,11/13/2019,11/16/2019,16,45,2,34
81744855,5/30/2019,6/3/2019,16,35,3,30
70443122,9/14/2020,9/19/2020,14,18,3,30
91240536,3/4/2020,3/7/2020,12,18,3,23
71336902,11/5/2020,11/8/2020,9,51,18,44
85000016,10/4/2020,10/6/2020,9,36,0,29
78364538,3/9/2019,3/13/2019,12,48,3,2
69597490,4/9/2021,4/12/2021,11,7,22,43
88623665,12/29/2021,12/30/2021,9,45,17,58
76234724,12/9/2020,12/12/2020,14,29,2,41
71915748,2/28/2021,3/4/2021,11,4,19,29
89678744,9/25/2019,9/28/2019,13,45,2,23
87121689,6/22/2021,6/23/2021,13,22,21,57
84961266,7/17/2021,7/21/2021,12,55,22,41
87191402,4/4/2021,4/7/2021,8,50,17,40
91575396,7/29/2020,8/2/2020,8,26,21,49
93125053,9/4/2019,9/8/2019,12,57,21,15
73074597,2/14/2021,2/18/2021,12,8,4,46
92173692,2/15/2021,2/20/2021,15,43,4,23
81512347,2/20/2019,2/25/2019,16,24,7,11
84137486,7/14/2020,7/16/2020,15,28,2,8
73659780,12/1/2019,12/6/2019,11,31,2,31
85283294,2/1/2020,2/5/2020,11,31,1,41
82123029,6/16/2021,6/20/2021,8,27,20,58
82647215,9/8/2021,9/12/2021,12,29,21,20
75998621,4/12/2020,4/17/2020,12,44,2,18
71347605,10/9/2019,10/13/2019,10,2,2,21
85574770,3/5/2020,3/9/2020,16,37,6,50
92354194,4/22/2019,4/25/2019,12,51,0,7
88950876,1/31/2019,2/4/2019,14,4,7,1
75426141,6/14/2021,6/17/2021,9,44,21,6
72370029,7/10/2019,7/12/2019,16,1,7,59
80280970,5/3/2019,5/5/2019,16,11,3,26
69581724,2/7/2019,2/11/2019,11,4,3,26
80786425,11/11/2019,11/14/2019,15,42,7,40
75986827,7/8/2020,7/10/2020,14,14,23,58
87919993,3/31/2019,4/4/2019,12,24,20,33
80125999,5/2/2020,5/4/2020,10,12,0,8
88462215,3/6/2020,3/10/2020,14,5,2,33
85741920,1/4/2021,1/7/2021,14,11,0,31
77662648,1/30/2019,2/2/2019,11,48,23,17
84291304,4/10/2019,4/13/2019,13,4,2,51
81708092,3/25/2020,3/30/2020,15,36,0,1
82752511,12/16/2021,12/20/2021,14,10,6,47
75890774,8/16/2021,8/19/2021,9,8,20,54
90307029,4/11/2021,4/16/2021,16,55,8,33
91115820,3/14/2021,3/17/2021,9,50,0,10
79950302,8/25/2019,8/29/2019,10,55,19,36
78227444,7/15/2019,7/19/2019,9,38,0,52
83954907,6/17/2021,6/18/2021,11,17,21,20
74705122,3/10/2019,3/12/2019,14,31,23,13
85789451,10/31/2019,11/3/2019,16,1,8,20
83943039,11/7/2021,11/11/2021,8,9,22,34
74171743,1/2/2020,1/4/2020,9,8,23,36
72667808,10/13/2019,10/17/2019,10,36,0,23
83866021,12/17/2021,12/21/2021,10,45,20,34
78035700,6/11/2020,6/12/2020,10,35,20,48
70937337,4/10/2019,4/11/2019,9,57,23,5
92993959,9/12/2021,9/15/2021,14,12,2,47
87059623,12/29/2020,1/1/2021,14,47,5,53
72086046,8/10/2021,8/13/2021,13,10,3,35
81245239,8/23/2021,8/26/2021,13,20,5,46
85481246,7/2/2019,7/6/2019,13,36,3,16
77834109,2/7/2021,2/8/2021,11,50,22,42
71734404,11/27/2019,12/1/2019,9,48,2,33
85447196,6/23/2019,6/24/2019,8,10,23,36
86834126,4/22/2021,4/25/2021,11,45,2,0
85093951,10/31/2021,11/5/2021,14,47,3,10
83011045,2/12/2020,2/14/2020,15,15,2,14
71214348,3/14/2020,3/18/2020,13,5,3,19
75343195,2/16/2021,2/21/2021,9,45,1,11
82373636,6/3/2019,6/6/2019,10,1,22,42
69782860,3/9/2021,3/14/2021,11,59,3,26
77074557,4/25/2021,4/27/2021,16,14,2,13
84340992,12/22/2021,12/25/2021,12,49,23,7
92407981,5/13/2020,5/16/2020,11,14,0,8
69998241,8/11/2019,8/15/2019,14,19,1,44
87578215,3/25/2020,3/30/2020,11,15,2,8
82124614,1/9/2019,1/12/2019,12,13,20,54
84737925,11/29/2019,12/3/2019,9,41,19,41
80868924,12/31/2019,1/2/2020,14,42,23,0
76303914,3/14/2020,3/15/2020,8,3,17,34
74322975,1/2/2019,1/6/2019,8,59,19,29
82252147,5/15/2021,5/18/2021,16,25,8,21
83383378,4/27/2019,5/1/2019,11,49,2,26
76255343,6/19/2020,6/22/2020,8,19,16,34
83598265,9/7/2021,9/9/2021,10,48,20,5
70505051,8/8/2020,8/13/2020,16,57,8,40
73067278,9/29/2019,10/1/2019,11,42,3,35
80594468,8/19/2021,8/22/2021,10,1,19,36
91690085,10/28/2021,10/29/2021,11,10,21,37
81595266,6/20/2021,6/21/2021,11,17,23,17
76881738,4/28/2021,4/30/2021,15,42,8,12
79940003,8/7/2021,8/9/2021,15,23,8,6
92920526,1/8/2019,1/11/2019,12,20,21,49
77228056,3/23/2021,3/26/2021,10,1,0,34
81901708,8/29/2020,9/3/2020,16,40,3,37
85987209,9/24/2019,9/27/2019,15,2,0,59
90466960,3/31/2021,4/2/2021,15,56,0,46
74838614,1/1/2021,1/6/2021,15,25,3,1
69160620,6/14/2019,6/17/2019,13,24,0,35
92298876,2/19/2019,2/22/2019,9,19,17,53
86593693,1/30/2020,2/1/2020,9,9,20,42
77673732,11/22/2020,11/25/2020,10,42,1,24
83942910,4/6/2021,4/9/2021,8,20,22,58
82118561,5/8/2019,5/10/2019,9,14,18,35
73801179,7/20/2020,7/23/2020,16,35,0,46
72704244,12/30/2019,1/2/2020,10,35,19,13
84636215,3/30/2019,4/3/2019,10,43,21,32
75682516,11/3/2020,11/8/2020,11,14,0,59
86234221,11/11/2019,11/15/2019,13,22,3,25
88583861,6/22/2020,6/27/2020,15,20,7,12
69658652,12/28/2020,1/2/2021,12,26,3,0
82126736,11/8/2021,11/11/2021,14,16,0,40
75588132,8/6/2021,8/11/2021,16,54,1,22
86864900,3/16/2020,3/20/2020,9,15,22,2
90488311,4/26/2021,4/27/2021,9,43,23,40
72594136,4/12/2021,4/15/2021,13,23,23,38
89335739,6/27/2020,7/2/2020,10,38,2,28
88230926,1/6/2021,1/7/2021,8,31,19,33
85075841,7/21/2021,7/24/2021,11,14,0,46
86642887,2/1/2020,2/4/2020,15,18,7,1
81509922,4/12/2021,4/15/2021,14,53,0,22
69577857,1/25/2019,1/29/2019,15,26,8,9
81431115,5/16/2021,5/21/2021,9,50,1,10
71135967,4/13/2019,4/17/2019,12,50,5,19
80062570,11/19/2020,11/22/2020,14,23,6,11
91417252,6/5/2020,6/8/2020,12,8,23,33
69762083,10/1/2019,10/6/2019,16,45,7,38
85585786,7/16/2020,7/17/2020,11,3,20,41
86410724,1/10/2019,1/13/2019,10,38,23,47
90447264,5/10/2020,5/13/2020,9,44,20,18
91930985,8/26/2020,8/30/2020,14,18,6,29
92763205,3/9/2020,3/13/2020,12,20,23,20
87337401,1/22/2019,1/27/2019,11,3,2,17
74954799,12/6/2020,12/10/2020,13,6,22,56
72398557,10/28/2019,10/30/2019,12,29,23,45
69845623,4/19/2020,4/23/2020,12,15,23,59
80660141,12/27/2019,12/28/2019,10,17,21,46
73415964,11/21/2021,11/22/2021,8,19,18,34
73863997,7/21/2020,7/24/2020,10,32,0,23
70873470,4/7/2019,4/9/2019,15,4,7,3
83232068,1/20/2020,1/24/2020,11,9,3,55
85436979,12/21/2020,12/24/2020,11,34,21,15
84036104,7/17/2020,7/19/2020,14,44,23,39
92301078,8/29/2019,9/3/2019,15,18,1,6
92758772,11/11/2019,11/15/2019,14,47,0,21
87776365,11/9/2019,11/14/2019,16,0,5,14
74729348,4/17/2021,4/21/2021,14,16,23,57
82657737,6/12/2019,6/16/2019,9,37,21,18
89199614,6/16/2020,6/18/2020,11,37,23,30
82157416,7/9/2019,7/14/2019,15,32,4,50
74644694,6/3/2019,6/7/2019,11,13,0,18
80118256,11/20/2019,11/24/2019,10,20,0,54
78153766,4/30/2020,5/3/2020,11,2,1,52
73620030,3/17/2020,3/20/2020,10,35,22,48
89321917,7/5/2021,7/6/2021,10,52,22,38
86740549,2/22/2021,2/25/2021,11,11,0,31
79730654,5/8/2020,5/12/2020,16,15,7,30
70447657,12/13/2021,12/15/2021,13,43,4,59
87838855,5/9/2020,5/10/2020,8,34,18,15
86825925,12/9/2019,12/11/2019,12,26,2,22
93106279,8/26/2020,8/29/2020,12,4,3,2
91321429,2/16/2019,2/19/2019,8,28,22,11
81221574,6/22/2019,6/26/2019,13,51,5,35
75798154,5/30/2020,6/3/2020,8,43,23,45
84350507,2/12/2020,2/13/2020,11,10,22,47
78776608,3/12/2019,3/14/2019,10,34,1,59
87426316,8/3/2021,8/6/2021,11,35,2,12
79752394,3/3/2020,3/7/2020,14,43,1,42
77732613,9/25/2020,9/30/2020,16,55,9,42
73630152,1/12/2019,1/16/2019,11,4,19,29
70682513,10/6/2019,10/10/2019,15,8,7,27
84837577,4/4/2019,4/7/2019,9,54,18,13
84486086,7/8/2019,7/12/2019,13,0,4,9
90705865,8/21/2021,8/24/2021,16,14,0,31
68848668,10/6/2020,10/11/2020,14,24,6,56
76258458,9/26/2019,9/30/2019,14,35,2,3
90108679,12/2/2019,12/6/2019,10,34,22,18
74653574,5/28/2021,6/1/2021,11,38,19,51
82230744,6/17/2020,6/20/2020,15,39,7,53
90064368,1/16/2020,1/18/2020,12,25,2,22
68882176,11/9/2019,11/14/2019,12,13,4,27
91680848,11/23/2021,11/25/2021,8,19,22,12
80636817,11/2/2019,11/4/2019,15,58,1,2
75705123,6/14/2021,6/15/2021,9,35,23,0
91428971,8/29/2020,9/1/2020,15,59,4,46
72960798,2/29/2020,3/4/2020,10,12,3,0
69456999,10/10/2019,10/13/2019,13,7,21,57
72374004,10/1/2020,10/5/2020,11,29,20,30
89737339,5/12/2019,5/13/2019,8,50,23,17
76939566,2/14/2020,2/19/2020,12,53,4,51
74641563,2/5/2019,2/10/2019,9,33,0,39
69459945,9/28/2019,9/30/2019,14,45,5,33
70471476,9/12/2020,9/14/2020,9,50,22,41
73692564,2/15/2021,2/17/2021,15,58,0,26
85923576,11/22/2021,11/25/2021,16,18,7,13
78693550,8/9/2019,8/13/2019,12,29,3,53
74839527,11/4/2021,11/8/2021,15,56,0,4
87193687,9/17/2020,9/22/2020,16,32,8,59
70141392,10/14/2020,10/17/2020,15,50,2,47
86990862,4/29/2020,5/1/2020,10,38,22,42
86870233,7/26/2020,7/30/2020,10,47,21,35
76876547,3/11/2019,3/14/2019,12,32,20,56
68707636,1/1/2019,1/4/2019,11,13,1,51
92128993,6/21/2020,6/24/2020,15,55,0,53
92815418,9/3/2019,9/6/2019,8,44,0,19
93091343,8/5/2021,8/10/2021,14,6,6,23
71700283,7/21/2019,7/22/2019,13,40,22,18
87318402,7/29/2020,7/31/2020,13,18,21,40
70152765,9/6/2020,9/10/2020,12,59,3,58
93127688,1/31/2019,2/4/2019,13,0,2,42
82571112,4/25/2019,4/28/2019,11,33,0,13
87455917,12/30/2021,1/4/2022,12,24,2,3
89064105,1/17/2020,1/18/2020,10,14,18,23
74838538,7/8/2021,7/12/2021,10,35,20,48
79054140,12/31/2020,1/3/2021,11,54,20,39
73969847,4/7/2019,4/12/2019,16,12,3,47
93003250,11/12/2020,11/15/2020,9,8,22,34
92803951,6/8/2021,6/11/2021,10,7,23,59
73187273,9/16/2021,9/18/2021,10,9,19,15
90464185,3/4/2021,3/6/2021,10,28,0,40
70868466,8/10/2019,8/13/2019,9,35,1,8
88668237,11/18/2020,11/21/2020,15,55,0,18
75241042,5/16/2021,5/18/2021,13,18,2,45
87270861,10/17/2021,10/20/2021,14,45,7,5
73447667,11/29/2021,12/1/2021,13,24,3,12
89487051,9/3/2019,9/5/2019,15,31,5,23
81098235,9/26/2019,9/30/2019,8,32,19,55
82724499,3/20/2021,3/24/2021,8,42,21,55
89395141,3/5/2019,3/7/2019,12,41,21,12
89617343,8/14/2019,8/17/2019,13,50,23,14
88229480,6/11/2019,6/13/2019,10,21,0,32
70832805,6/6/2020,6/7/2020,10,22,19,57
79868859,2/3/2020,2/6/2020,12,43,4,20
68990774,6/23/2020,6/27/2020,14,15,3,36
82535659,12/6/2020,12/8/2020,12,50,2,7
71768876,10/17/2020,10/21/2020,11,1,3,23
88207100,10/3/2021,10/7/2021,16,42,7,7
85810174,5/29/2020,6/2/2020,14,32,2,28
81126953,4/9/2020,4/13/2020,13,11,2,36
84593150,9/20/2021,9/22/2021,8,59,22,58
90931451,11/2/2020,11/7/2020,10,22,2,33
91711361,11/17/2020,11/20/2020,9,5,23,42
73610730,11/11/2021,11/14/2021,8,10,1,4
76345616,6/6/2020,6/8/2020,9,30,1,14
90965252,4/10/2021,4/15/2021,16,25,6,15
